Unnamed: 0,InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country,revenue
401389,571438,23115,RED APPLES CHOPPING BOARD   ,3,2011-10-17 13:25:00,4.95,15066.0,United Kingdom,14.85
401398,571439,23518,EMBROIDERED RIBBON REEL RACHEL ,12,2011-10-17 13:25:00,2.89,17206.0,United Kingdom,34.68
401869,571443,22940,FELTCRAFT CHRISTMAS FAIRY,3,2011-10-17 13:43:00,4.25,17785.0,United Kingdom,12.75
402025,571461,23504,PLAYING CARDS JUBILEE UNION JACK,2,2011-10-17 14:12:00,1.25,16932.0,United Kingdom,2.5
402055,571462,84609,TALL ROCOCO CANDLE HOLDER,4,2011-10-17 14:14:00,8.5,16363.0,United Kingdom,34.0
402110,571465,22726,ALARM CLOCK BAKELIKE GREEN,1,2011-10-17 14:29:00,3.75,14830.0,United Kingdom,3.75
402593,571505,21070,VINTAGE BILLBOARD MUG ,12,2011-10-17 15:19:00,1.25,17244.0,United Kingdom,15.0
402610,571506,23355,HOT WATER BOTTLE KEEP CALM,1,2011-10-17 15:22:00,4.95,15355.0,United Kingdom,4.95
402985,571511,23215,JINGLE BELL HEART ANTIQUE SILVER,12,2011-10-17 16:04:00,2.08,15598.0,United Kingdom,24.96
403124,571551,21912,VINTAGE SNAKES & LADDERS,4,2011-10-18 08:28:00,3.75,15637.0,United Kingdom,15.0
403144,571552,22938,CUPCAKE LACE PAPER SET 6,24,2011-10-18 08:42:00,1.95,16848.0,United Kingdom,46.8
403259,571557,22386,JUMBO BAG PINK POLKADOT,10,2011-10-18 09:25:00,2.08,15678.0,United Kingdom,20.8
403335,571561,23177,TREASURE ISLAND BOOK BOX,8,2011-10-18 10:02:00,2.25,14015.0,United Kingdom,18.0
403434,571566,22584,PACK OF 6 PANNETONE GIFT BOXES,6,2011-10-18 10:19:00,2.55,13594.0,United Kingdom,15.3
403554,571638,84987,SET OF 36 TEATIME PAPER DOILIES,12,2011-10-18 11:55:00,1.45,15327.0,United Kingdom,17.4
403997,571662,22112,CHOCOLATE HOT WATER BOTTLE,3,2011-10-18 12:54:00,4.95,14861.0,United Kingdom,14.85
404078,571667,22578,WOODEN STAR CHRISTMAS SCANDINAVIAN,11,2011-10-18 13:04:00,0.29,14554.0,United Kingdom,3.19
404228,571670,84987,SET OF 36 TEATIME PAPER DOILIES,12,2011-10-18 13:12:00,1.45,12611.0,Italy,17.4
404647,571682,22116,METAL SIGN HIS DINNER IS SERVED,1,2011-10-18 14:00:00,0.79,14179.0,United Kingdom,0.79
404848,571696,21326,AGED GLASS SILVER T-LIGHT HOLDER,12,2011-10-18 14:47:00,0.65,15604.0,United Kingdom,7.8
405951,571717,22991,GIRAFFE WOODEN RULER,3,2011-10-18 17:10:00,1.95,14381.0,United Kingdom,5.85
405998,571724,22402,MAGNETS PACK OF 4 VINTAGE COLLAGE,12,2011-10-19 08:20:00,0.39,12572.0,Germany,4.68
406053,571728,22557,PLASTERS IN TIN VINTAGE PAISLEY ,12,2011-10-19 09:18:00,1.65,16123.0,United Kingdom,19.8
406065,571730,22578,WOODEN STAR CHRISTMAS SCANDINAVIAN,24,2011-10-19 09:48:00,0.29,16851.0,United Kingdom,6.96
406100,571734,20724,RED RETROSPOT CHARLOTTE BAG,10,2011-10-19 09:59:00,0.85,17148.0,United Kingdom,8.5
406123,571736,21811,HANGING HEART WITH BELL,48,2011-10-19 10:05:00,0.39,17549.0,United Kingdom,18.72
406171,571740,23221,REINDEER HEART DECORATION SILVER,12,2011-10-19 10:34:00,0.83,17973.0,United Kingdom,9.96
406183,571741,85099B,JUMBO BAG RED RETROSPOT,10,2011-10-19 10:36:00,2.08,15610.0,United Kingdom,20.8
406204,571743,23157,SET OF 6 NATIVITY MAGNETS ,1,2011-10-19 10:38:00,2.08,15853.0,United Kingdom,2.08
406831,571836,22776,SWEETHEART 3 TIER CAKE STAND ,1,2011-10-19 12:10:00,9.95,18019.0,United Kingdom,9.95
407245,571850,23402,HOME SWEET HOME 3 PEG HANGER ,2,2011-10-19 12:54:00,3.75,14698.0,United Kingdom,7.5
407532,571890,22621,TRADITIONAL KNITTING NANCY,12,2011-10-19 14:05:00,1.65,16826.0,United Kingdom,19.8
407577,571895,22544,MINI JIGSAW SPACEBOY,24,2011-10-19 14:14:00,0.42,17824.0,United Kingdom,10.08
407637,571904,22325,MOBILE VINTAGE HEARTS ,3,2011-10-19 14:41:00,4.95,12522.0,Germany,14.85
407674,571908,84946,ANTIQUE SILVER T-LIGHT GLASS,72,2011-10-19 14:56:00,1.06,15803.0,United Kingdom,76.32
407767,571909,20674,GREEN POLKADOT BOWL,1,2011-10-19 15:08:00,1.25,15006.0,United Kingdom,1.25
407969,571918,20752,BLUE POLKADOT WASHING UP GLOVES,1,2011-10-19 16:05:00,2.1,17350.0,United Kingdom,2.1
407979,571920,84707A,SILVER JEWELLED MIRROR TRINKET TRAY,2,2011-10-19 16:16:00,9.95,14799.0,United Kingdom,19.9
408343,571936,21977,PACK OF 60 PINK PAISLEY CAKE CASES,24,2011-10-20 09:04:00,0.55,15814.0,United Kingdom,13.2
408446,571939,23344,JUMBO BAG 50'S CHRISTMAS ,100,2011-10-20 09:40:00,1.79,16260.0,United Kingdom,179.0
408527,571943,23024,LARGE BONNE JAM JAR  T-LIGHT HOLDER,10,2011-10-20 10:10:00,2.89,14638.0,United Kingdom,28.9
408564,571945,22633,HAND WARMER UNION JACK,120,2011-10-20 10:34:00,1.85,17354.0,United Kingdom,222.0
408762,572026,84947,ANTIQUE SILVER TEA GLASS ENGRAVED,24,2011-10-20 11:40:00,1.25,13245.0,United Kingdom,30.0
408853,572030,23247,BISCUIT TIN 50'S CHRISTMAS,6,2011-10-20 11:51:00,2.89,14923.0,United Kingdom,17.34
409459,572062,22077,6 RIBBONS RUSTIC CHARM,12,2011-10-20 12:57:00,1.95,16177.0,United Kingdom,23.4
409734,572071,21983,PACK OF 12 BLUE PAISLEY TISSUES ,144,2011-10-20 13:37:00,0.39,13366.0,United Kingdom,56.16
409807,572074,84978,HANGING HEART JAR T-LIGHT HOLDER,6,2011-10-20 13:54:00,1.25,16284.0,United Kingdom,7.5
409834,572075,20972,PINK CREAM FELT CRAFT TRINKET BOX ,12,2011-10-20 13:55:00,1.25,16846.0,United Kingdom,15.0
409897,572079,23169,CLASSIC GLASS COOKIE JAR,6,2011-10-20 14:11:00,4.15,14484.0,United Kingdom,24.9
409982,572086,85049A,TRADITIONAL CHRISTMAS RIBBONS,12,2011-10-20 14:30:00,1.25,13897.0,United Kingdom,15.0
410066,572088,23378,PACK OF 12 50'S CHRISTMAS TISSUES,12,2011-10-20 14:33:00,0.39,14585.0,United Kingdom,4.68
410130,572092,22909,SET OF 20 VINTAGE CHRISTMAS NAPKINS,1,2011-10-20 14:41:00,0.85,17125.0,United Kingdom,0.85
410547,572107,22487,WHITE WOOD GARDEN PLANT LADDER,1,2011-10-20 17:13:00,9.95,15836.0,United Kingdom,9.95
410691,572126,21974,SET OF 36 PAISLEY FLOWER DOILIES,12,2011-10-21 09:04:00,1.45,16313.0,United Kingdom,17.4
410778,572130,22400,MAGNETS PACK OF 4 HOME SWEET HOME,12,2011-10-21 09:50:00,0.39,13460.0,United Kingdom,4.68
410895,572184,84997D,CHILDRENS CUTLERY POLKADOT PINK,40,2011-10-21 10:51:00,4.15,12403.0,Denmark,166.0
411010,572188,23503,PLAYING CARDS KEEP CALM & CARRY ON,12,2011-10-21 11:06:00,1.25,14967.0,United Kingdom,15.0
411016,572189,23355,HOT WATER BOTTLE KEEP CALM,12,2011-10-21 11:08:00,4.95,15286.0,United Kingdom,59.4
411158,572194,21395,BLUE POLKADOT BEAKER ,3,2011-10-21 11:43:00,0.39,17832.0,United Kingdom,1.17
411318,572215,23516,EMBROIDERED RIBBON REEL SOPHIE  ,6,2011-10-21 12:52:00,3.75,12646.0,USA,22.5
411381,572216,22745,POPPY'S PLAYHOUSE BEDROOM ,1,2011-10-21 12:56:00,2.1,16015.0,United Kingdom,2.1
411439,572218,23082,SET 6 PAPER TABLE LANTERN HEARTS ,6,2011-10-21 13:13:00,3.75,16311.0,United Kingdom,22.5
411729,C572228,22112,CHOCOLATE HOT WATER BOTTLE,-17,2011-10-21 14:03:00,4.25,15728.0,United Kingdom,-72.25
411786,572230,23129,HEART SHAPED HOLLY WREATH,4,2011-10-21 14:29:00,4.15,15740.0,United Kingdom,16.6
411816,572231,23434,3 RAFFIA RIBBONS 50'S CHRISTMAS ,12,2011-10-21 14:41:00,2.08,13974.0,United Kingdom,24.96
411968,572242,22596,CHRISTMAS STAR WISH LIST CHALKBOARD,12,2011-10-21 15:36:00,1.25,15677.0,United Kingdom,15.0
412268,572283,21823,PAINTED METAL HEART WITH HOLLY BELL,3,2011-10-23 11:42:00,0.39,15000.0,United Kingdom,1.17
412568,572292,22632,HAND WARMER RED RETROSPOT,3,2011-10-23 12:56:00,2.1,16017.0,United Kingdom,6.3
412637,572294,21154,RED RETROSPOT OVEN GLOVE ,3,2011-10-23 13:10:00,1.25,13471.0,United Kingdom,3.75
412820,572296,23302,KNEELING MAT HOUSEWORK  DESIGN,1,2011-10-23 14:28:00,1.65,13598.0,United Kingdom,1.65
412877,572300,21034,REX CASH+CARRY JUMBO SHOPPER,1,2011-10-23 14:40:00,0.95,18005.0,United Kingdom,0.95
412966,572302,21888,BINGO SET,2,2011-10-23 14:47:00,3.75,15427.0,United Kingdom,7.5
413442,572312,21481,FAWN BLUE HOT WATER BOTTLE,2,2011-10-23 15:47:00,3.75,15022.0,United Kingdom,7.5
413499,572314,21167,WHITE SAGE INCENSE,50,2011-10-23 15:59:00,0.21,17111.0,United Kingdom,10.5
413601,572317,22328,ROUND SNACK BOXES SET OF 4 FRUITS ,1,2011-10-23 16:13:00,2.95,14629.0,United Kingdom,2.95
413546,572316,85040A,S/4 PINK FLOWER CANDLES IN BOWL,18,2011-10-23 16:13:00,1.65,17836.0,United Kingdom,29.7
413791,572321,23295,SET OF 12 MINI LOAF BAKING CASES,8,2011-10-24 08:59:00,0.83,15592.0,United Kingdom,6.64
413878,572327,22619,SET OF 6 SOLDIER SKITTLES,12,2011-10-24 10:08:00,3.75,15277.0,United Kingdom,45.0
414007,572331,22902,TOTE BAG I LOVE LONDON,12,2011-10-24 10:18:00,2.1,16491.0,United Kingdom,25.2
414163,572350,20828,GLITTER BUTTERFLY CLIPS,1,2011-10-24 11:33:00,2.55,15516.0,United Kingdom,2.55
414224,572392,22639,SET OF 4 NAPKIN CHARMS HEARTS,32,2011-10-24 11:54:00,2.1,14764.0,United Kingdom,67.2
414248,C572410,23174,REGENCY SUGAR BOWL GREEN,-2,2011-10-24 11:58:00,3.75,16742.0,United Kingdom,-7.5
414438,572458,21181,PLEASE ONE PERSON METAL SIGN,24,2011-10-24 12:51:00,2.1,15142.0,United Kingdom,50.4
414506,572461,23490,T-LIGHT HOLDER HANGING LOVE BIRD,6,2011-10-24 12:56:00,3.75,17344.0,United Kingdom,22.5
414519,572462,16008,SMALL FOLDING SCISSOR(POINTED EDGE),24,2011-10-24 13:06:00,0.12,18240.0,United Kingdom,2.88
414545,572464,22113,GREY HEART HOT WATER BOTTLE,1,2011-10-24 13:08:00,4.25,17081.0,United Kingdom,4.25
414567,572465,22113,GREY HEART HOT WATER BOTTLE,8,2011-10-24 13:26:00,4.25,14474.0,United Kingdom,34.0
414608,572472,23310,BUBBLEGUM RING ASSORTED,36,2011-10-24 13:34:00,0.42,14139.0,United Kingdom,15.12
415232,572521,21843,RED RETROSPOT CAKE STAND,2,2011-10-24 15:19:00,10.95,15844.0,United Kingdom,21.9
415289,572528,22246,MAGIC GARDEN FELT GARLAND ,6,2011-10-24 15:43:00,1.95,13176.0,United Kingdom,11.7
417007,572567,23366,SET 12 COLOURING PENCILS DOILY,16,2011-10-25 10:27:00,0.65,12398.0,Switzerland,10.4
417105,572613,22699,ROSES REGENCY TEACUP AND SAUCER ,6,2011-10-25 11:28:00,2.95,15345.0,United Kingdom,17.7
417408,572655,23083,SET 6 PAPER TABLE LANTERN STARS ,24,2011-10-25 12:20:00,3.75,16708.0,United Kingdom,90.0
417607,572667,23465,TUSCAN VILLA FEEDING STATION,2,2011-10-25 13:05:00,8.25,15963.0,United Kingdom,16.5
417646,572668,84692,BOX OF 24 COCKTAIL PARASOLS,6,2011-10-25 13:07:00,0.42,18045.0,United Kingdom,2.52
417976,572678,21617,4 LILY  BOTANICAL DINNER CANDLES,12,2011-10-25 13:46:00,1.25,13182.0,United Kingdom,15.0
418056,572683,21481,FAWN BLUE HOT WATER BOTTLE,36,2011-10-25 13:53:00,3.39,15158.0,United Kingdom,122.04
418081,572688,23209,LUNCH BAG VINTAGE DOILY ,10,2011-10-25 14:09:00,1.65,13028.0,United Kingdom,16.5
418420,572720,21034,REX CASH+CARRY JUMBO SHOPPER,1,2011-10-25 15:04:00,0.95,13978.0,United Kingdom,0.95
418493,572726,85035A,GARDENIA 3 WICK MORRIS BOXED CANDLE,1,2011-10-25 15:19:00,1.25,16056.0,United Kingdom,1.25
419284,572763,22993,SET OF 4 PANTRY JELLY MOULDS,12,2011-10-26 09:54:00,1.25,12812.0,Japan,15.0
419443,572811,84836,ZINC METAL HEART DECORATION,12,2011-10-26 11:14:00,1.25,16071.0,United Kingdom,15.0
419560,572838,21509,COWBOYS AND INDIANS BIRTHDAY CARD ,12,2011-10-26 12:03:00,0.42,14539.0,United Kingdom,5.04
419612,572846,84992,72 SWEETHEART FAIRY CAKE CASES,12,2011-10-26 12:14:00,0.55,14550.0,United Kingdom,6.6
419700,572853,23436,VINTAGE CHRISTMAS GIFT BAG LARGE ,12,2011-10-26 12:28:00,1.25,17712.0,United Kingdom,15.0
419854,572861,22182,CAKE STAND VICTORIAN FILIGREE SMALL,1,2011-10-26 12:46:00,4.95,14102.0,United Kingdom,4.95
420035,572867,21328,BALLOONS  WRITING SET ,3,2011-10-26 13:19:00,1.65,14598.0,United Kingdom,4.95
420108,572872,21890,S/6 WOODEN SKITTLES IN COTTON BAG,2,2011-10-26 13:27:00,3.25,15320.0,United Kingdom,6.5
420192,572880,22633,HAND WARMER UNION JACK,1,2011-10-26 13:35:00,2.1,16415.0,United Kingdom,2.1
420316,572886,22471,TV DINNER TRAY AIR HOSTESS ,3,2011-10-26 13:46:00,4.95,12448.0,Spain,14.85
420744,572907,22720,SET OF 3 CAKE TINS PANTRY DESIGN ,3,2011-10-26 15:44:00,4.95,12827.0,United Kingdom,14.85
420849,572911,21136,PAINTED METAL PEARS ASSORTED,8,2011-10-26 16:03:00,1.69,16345.0,United Kingdom,13.52
420997,572913,22309,TEA COSY RED  STRIPE,1,2011-10-26 16:21:00,2.55,15993.0,United Kingdom,2.55
421170,572922,23050,RECYCLED ACAPULCO MAT GREEN,1,2011-10-26 17:00:00,8.25,17895.0,United Kingdom,8.25
421193,572923,23230,WRAP ALPHABET DESIGN,25,2011-10-27 08:35:00,0.42,15948.0,United Kingdom,10.5
421240,572926,48187,DOORMAT NEW ENGLAND,2,2011-10-27 09:23:00,8.25,15659.0,United Kingdom,16.5
421381,572960,23321,SMALL WHITE HEART OF WICKER,12,2011-10-27 10:40:00,1.65,18154.0,United Kingdom,19.8
421401,572964,23395,BELLE JARDINIERE CUSHION COVER,4,2011-10-27 10:41:00,3.75,12630.0,Finland,15.0
421439,572969,22699,ROSES REGENCY TEACUP AND SAUCER ,6,2011-10-27 10:46:00,2.95,13363.0,United Kingdom,17.7
421496,572990,23434,3 RAFFIA RIBBONS 50'S CHRISTMAS ,10,2011-10-27 10:54:00,0.79,18276.0,United Kingdom,7.9
421519,572994,23269,SET OF 2 CERAMIC CHRISTMAS TREES,12,2011-10-27 11:10:00,1.45,17684.0,United Kingdom,17.4
421537,572997,21802,CHRISTMAS TREE HEART DECORATION,36,2011-10-27 11:24:00,0.42,17878.0,United Kingdom,15.12
421553,573000,23188,VINTAGE  2 METER FOLDING RULER,144,2011-10-27 11:55:00,1.45,14752.0,United Kingdom,208.8
421815,573028,22689,DOORMAT MERRY CHRISTMAS RED ,2,2011-10-27 13:29:00,8.25,16847.0,United Kingdom,16.5
421896,573029,21616,4 PEAR BOTANICAL DINNER CANDLES,12,2011-10-27 13:33:00,1.25,14971.0,United Kingdom,15.0
422106,573038,20829,GLITTER HANGING BUTTERFLY STRING,4,2011-10-27 13:48:00,2.1,17545.0,United Kingdom,8.4
422149,573066,21914,BLUE HARMONICA IN BOX ,1,2011-10-27 13:53:00,1.25,16026.0,United Kingdom,1.25
422664,573103,47566,PARTY BUNTING,12,2011-10-27 14:56:00,4.95,16513.0,United Kingdom,59.4
422704,573108,POST,POSTAGE,1,2011-10-27 15:09:00,40.0,12430.0,Norway,40.0
422842,573122,21212,PACK OF 72 RETROSPOT CAKE CASES,3,2011-10-27 16:23:00,0.55,14357.0,United Kingdom,1.65
422929,573125,22697,GREEN REGENCY TEACUP AND SAUCER,6,2011-10-27 16:31:00,2.95,16855.0,United Kingdom,17.7
423408,573141,23342,MINT DINER WALL CLOCK,2,2011-10-27 17:35:00,8.5,16680.0,United Kingdom,17.0
423417,573142,23196,VINTAGE LEAF MAGNETIC NOTEPAD,36,2011-10-27 17:48:00,1.45,18035.0,United Kingdom,52.2
423858,573159,22187,GREEN CHRISTMAS TREE CARD HOLDER,4,2011-10-28 08:58:00,4.25,16648.0,United Kingdom,17.0
423915,573165,23349,ROLL WRAP VINTAGE CHRISTMAS,12,2011-10-28 09:12:00,1.25,16164.0,United Kingdom,15.0
423959,573171,22386,JUMBO BAG PINK POLKADOT,10,2011-10-28 10:00:00,2.08,14218.0,United Kingdom,20.8
424003,573175,21889,WOODEN BOX OF DOMINOES,12,2011-10-28 10:27:00,1.25,15096.0,United Kingdom,15.0
424727,573282,22776,SWEETHEART 3 TIER CAKE STAND ,2,2011-10-28 13:55:00,9.95,18030.0,United Kingdom,19.9
424953,573292,23399,HOME SWEET HOME HANGING HEART,12,2011-10-28 15:10:00,0.85,14416.0,United Kingdom,10.2
425325,573315,22556,PLASTERS IN TIN CIRCUS PARADE ,3,2011-10-28 17:27:00,1.65,17839.0,United Kingdom,4.95
425517,573328,17003,BROCADE RING PURSE ,36,2011-10-30 11:09:00,0.39,16601.0,United Kingdom,14.04
425675,573334,23177,TREASURE ISLAND BOOK BOX,18,2011-10-30 11:35:00,2.25,12912.0,United Kingdom,40.5
425833,573339,23158,SET OF 5 LUCKY CAT MAGNETS ,12,2011-10-30 11:49:00,2.08,13278.0,United Kingdom,24.96
426023,573342,82580,BATHROOM METAL SIGN,25,2011-10-30 11:56:00,0.55,14582.0,United Kingdom,13.75
426589,573360,22591,CARDHOLDER GINGHAM CHRISTMAS TREE,6,2011-10-30 12:51:00,3.25,15748.0,United Kingdom,19.5
426788,573363,16161P,WRAP ENGLISH ROSE ,25,2011-10-30 13:06:00,0.42,16079.0,United Kingdom,10.5
427319,573381,23110,PARISIENNE KEY CABINET ,2,2011-10-30 14:05:00,5.75,17590.0,United Kingdom,11.5
427477,573387,23353,6 GIFT TAGS VINTAGE CHRISTMAS ,2,2011-10-30 14:33:00,0.83,15054.0,United Kingdom,1.66
427615,573393,23453,OVAL  MINI PORTRAIT FRAME,8,2011-10-30 15:08:00,1.95,14158.0,United Kingdom,15.6
427648,573395,23351,ROLL WRAP 50'S CHRISTMAS,12,2011-10-30 15:11:00,1.25,15385.0,United Kingdom,15.0
427836,573403,22296,HEART IVORY TRELLIS LARGE,12,2011-10-30 15:50:00,1.65,16506.0,United Kingdom,19.8
427908,573405,85036C,ROSE 1 WICK MORRIS BOXED CANDLE,3,2011-10-30 15:55:00,1.25,13822.0,United Kingdom,3.75
428002,573407,22759,SET OF 3 NOTEBOOKS IN PARCEL,12,2011-10-30 15:58:00,1.65,18067.0,United Kingdom,19.8
428017,573408,84616,SILVER ROCCOCO CHANDELIER,3,2011-10-30 15:59:00,29.95,16190.0,United Kingdom,89.85
428097,573413,21620,SET OF 4 ROSE BOTANICAL CANDLES,4,2011-10-30 16:12:00,1.25,15444.0,United Kingdom,5.0
428224,573415,21259,VICTORIAN SEWING BOX SMALL ,2,2011-10-30 16:17:00,5.95,13607.0,United Kingdom,11.9
428278,573417,POST,POSTAGE,1,2011-10-31 08:56:00,18.0,12581.0,Germany,18.0
428286,573418,22178,VICTORIAN GLASS HANGING T-LIGHT,24,2011-10-31 09:35:00,1.95,15360.0,United Kingdom,46.8
428299,573419,84879,ASSORTED COLOUR BIRD ORNAMENT,16,2011-10-31 09:38:00,1.69,13103.0,United Kingdom,27.04
428484,573464,84946,ANTIQUE SILVER T-LIGHT GLASS,12,2011-10-31 10:56:00,1.25,15667.0,United Kingdom,15.0
428914,573508,23414,ZINC BOX SIGN HOME,1,2011-10-31 12:11:00,9.95,12552.0,Italy,9.95
428891,573507,22842,BISCUIT TIN VINTAGE RED,2,2011-10-31 12:11:00,6.75,13651.0,United Kingdom,13.5
429525,573564,22651,GENTLEMAN SHIRT REPAIR KIT ,12,2011-10-31 13:58:00,0.85,16127.0,United Kingdom,10.2
431372,573588,22982,PANTRY PASTRY BRUSH,12,2011-10-31 15:01:00,1.25,12588.0,Finland,15.0
431638,573666,10135,COLOURING PENCILS BROWN TUBE,2,2011-10-31 16:24:00,1.25,15977.0,United Kingdom,2.5
431730,573747,22577,WOODEN HEART CHRISTMAS SCANDINAVIAN,24,2011-11-01 09:14:00,0.29,13697.0,United Kingdom,6.96
431812,573758,84030E,ENGLISH ROSE HOT WATER BOTTLE,4,2011-11-01 09:51:00,4.25,14345.0,United Kingdom,17.0
432016,573780,22728,ALARM CLOCK BAKELIKE PINK,4,2011-11-01 11:12:00,3.75,17503.0,United Kingdom,15.0
432145,573829,84949,SILVER HANGING T-LIGHT HOLDER,6,2011-11-01 11:35:00,1.65,16830.0,United Kingdom,9.9
432274,573866,22301,COFFEE MUG CAT + BIRD DESIGN,6,2011-11-01 12:06:00,2.55,17495.0,United Kingdom,15.3
432321,573868,21156,RETROSPOT CHILDRENS APRON,8,2011-11-01 12:18:00,1.95,12491.0,France,15.6
432366,573870,23190,BUNDLE OF 3 SCHOOL EXERCISE BOOKS  ,1,2011-11-01 12:25:00,1.65,14485.0,United Kingdom,1.65
432468,573874,23570,TRADITIONAL PICK UP STICKS GAME ,12,2011-11-01 12:45:00,1.25,13868.0,United Kingdom,15.0
432852,573895,23574,PACKING CHARGE,1,2011-11-01 14:01:00,7.5,15423.0,United Kingdom,7.5
432973,573900,22625,RED KITCHEN SCALES,2,2011-11-01 14:45:00,8.5,17668.0,United Kingdom,17.0
433219,573905,82486,3 DRAWER ANTIQUE WHITE WOOD CABINET,1,2011-11-01 15:06:00,8.95,16971.0,United Kingdom,8.95
433468,573921,21154,RED RETROSPOT OVEN GLOVE ,10,2011-11-02 08:44:00,1.25,16352.0,United Kingdom,12.5
433578,573931,23574,PACKING CHARGE,1,2011-11-02 10:16:00,7.5,16884.0,United Kingdom,7.5
433634,573937,22909,SET OF 20 VINTAGE CHRISTMAS NAPKINS,12,2011-11-02 10:40:00,0.85,15830.0,United Kingdom,10.2
433686,573955,23318,BOX OF 6 MINI VINTAGE CRACKERS,6,2011-11-02 10:51:00,2.49,14216.0,United Kingdom,14.94
433730,573992,22220,CAKE STAND LOVEBIRD 2 TIER WHITE,2,2011-11-02 11:20:00,9.95,15275.0,United Kingdom,19.9
433773,573993,22621,TRADITIONAL KNITTING NANCY,12,2011-11-02 11:23:00,1.65,16790.0,United Kingdom,19.8
433944,574015,22178,VICTORIAN GLASS HANGING T-LIGHT,6,2011-11-02 12:03:00,1.95,15576.0,United Kingdom,11.7
433974,574016,82482,WOODEN PICTURE FRAME WHITE FINISH,12,2011-11-02 12:04:00,2.95,18105.0,United Kingdom,35.4
434305,574038,22986,WRAP GINGHAM ROSE ,25,2011-11-02 12:56:00,0.42,18164.0,United Kingdom,10.5
434344,574040,20652,BLUE POLKADOT LUGGAGE TAG ,2,2011-11-02 13:01:00,1.25,14974.0,United Kingdom,2.5
434352,574042,22356,CHARLOTTE BAG PINK POLKADOT,20,2011-11-02 13:05:00,0.85,17947.0,United Kingdom,17.0
434494,574047,11001,ASSTD DESIGN RACING CAR PEN,16,2011-11-02 13:26:00,1.69,13318.0,United Kingdom,27.04
434646,574054,23284,DOORMAT KEEP CALM AND COME IN,4,2011-11-02 14:07:00,8.25,18104.0,United Kingdom,33.0
434865,574063,22340,NOEL GARLAND PAINTED ZINC ,1,2011-11-02 14:31:00,0.39,13271.0,United Kingdom,0.39
435978,574079,22158,3 HEARTS HANGING DECORATION RUSTIC,1,2011-11-02 16:19:00,2.95,17595.0,United Kingdom,2.95
436070,574084,23109,PACK OF SIX LED TEA LIGHTS,12,2011-11-02 17:09:00,2.89,14528.0,United Kingdom,34.68
436090,574085,22792,FLUTED ANTIQUE CANDLE HOLDER,24,2011-11-02 17:30:00,0.85,17432.0,United Kingdom,20.4
436314,574098,20979,36 PENCILS TUBE RED RETROSPOT,16,2011-11-03 10:03:00,1.25,16337.0,United Kingdom,20.0
436342,574100,23309,SET OF 60 I LOVE LONDON CAKE CASES ,1,2011-11-03 10:13:00,0.55,14098.0,United Kingdom,0.55
436704,574237,23491,VINTAGE JINGLE BELLS HEART,2,2011-11-03 12:37:00,8.25,15551.0,United Kingdom,16.5
436902,574249,23479,WIRE EGG BASKET ,2,2011-11-03 13:01:00,7.85,16347.0,United Kingdom,15.7
437093,574262,22562,MONSTERS STENCIL CRAFT,12,2011-11-03 14:05:00,1.25,13721.0,United Kingdom,15.0
437202,574273,23265,SET OF 3 WOODEN TREE DECORATIONS,2,2011-11-03 14:33:00,1.25,16322.0,United Kingdom,2.5
437412,574290,22557,PLASTERS IN TIN VINTAGE PAISLEY ,1,2011-11-03 15:18:00,1.65,17403.0,United Kingdom,1.65
437458,574292,23438, RED SPOT GIFT BAG LARGE,40,2011-11-03 15:27:00,1.25,16914.0,United Kingdom,50.0
437523,574297,21891,TRADITIONAL WOODEN SKIPPING ROPE,12,2011-11-03 15:54:00,1.45,16602.0,United Kingdom,17.4
437986,574301,23514,EMBROIDERED RIBBON REEL SALLY ,6,2011-11-03 16:15:00,2.08,12544.0,Spain,12.48
438008,574302,22041,"RECORD FRAME 7"" SINGLE SIZE ",6,2011-11-03 16:28:00,2.55,13914.0,United Kingdom,15.3
438267,574310,22367,CHILDRENS APRON SPACEBOY DESIGN,6,2011-11-03 16:56:00,1.95,13467.0,United Kingdom,11.7
438344,574312,23289,DOLLY GIRL CHILDRENS BOWL,2,2011-11-03 17:39:00,1.25,17221.0,United Kingdom,2.5
438429,574317,21034,REX CASH+CARRY JUMBO SHOPPER,3,2011-11-03 18:49:00,0.95,17078.0,United Kingdom,2.85
438930,574342,23434,3 RAFFIA RIBBONS 50'S CHRISTMAS ,20,2011-11-04 10:10:00,0.79,13447.0,United Kingdom,15.8
439687,574480,23210,WHITE ROCKING HORSE HAND PAINTED,24,2011-11-04 12:42:00,1.25,15010.0,United Kingdom,30.0
439828,574481,23128,FELTCRAFT BOY JEAN-PAUL KIT,1,2011-11-04 12:45:00,4.95,18022.0,United Kingdom,4.95
439962,574491,23368,SET 12 COLOUR PENCILS DOLLY GIRL ,16,2011-11-04 13:05:00,0.65,16318.0,United Kingdom,10.4
440062,574502,23084,RABBIT NIGHT LIGHT,5,2011-11-04 13:16:00,2.08,17274.0,United Kingdom,10.4
440164,574511,22694,WICKER STAR ,6,2011-11-04 13:26:00,2.1,15597.0,United Kingdom,12.6
440279,574529,22907,PACK OF 20 NAPKINS PANTRY DESIGN,6,2011-11-04 14:06:00,0.85,17233.0,United Kingdom,5.1
440316,574530,22158,3 HEARTS HANGING DECORATION RUSTIC,8,2011-11-04 14:07:00,2.95,16887.0,United Kingdom,23.6
